Etiq1,Etiq2
0.4761295822676908,0.8888888888888888
0.4820971867007666,0.5555555555555556
0.5044330775788564,0.39999999999999997
0.5110826939471425,0.4222222222222222
0.5108695652173917,0.35555555555555557
0.48955669224211285,0.3111111111111111
0.46662404092071674,0.15555555555555559
0.4462489343563509,0.2666666666666667
0.5043478260869555,0.3777777777777778
0.49582267689684634,0.17777777777777773
0.46300085251491746,0.28888888888888886
0.49590792838874725,0.19999999999999998
0.4503410059676036,0.24444444444444446
0.5150042625745934,0.2222222222222222
0.48610400682011845,0.3333333333333333
0.43456947996589906,0.5111111111111111
0.48388746803069177,0.3111111111111111
0.6735720375106544,0.0
0.44731457800511376,0.17777777777777773
0.43955669224211286,0.19999999999999998
0.5189684569479963,0.4222222222222222
0.4450127877237862,0.13333333333333336
0.5164109121909629,0.17777777777777773
0.5148763853367435,0.24444444444444446
0.4479539641943721,0.19999999999999998
0.44113384484228424,0.4222222222222222
0.4611679454390464,0.39999999999999997
0.5159846547314584,0.2666666666666667
0.4439471440750203,0.15555555555555559
0.49185848252344344,0.35555555555555557
0.4845268542199501,0.15555555555555559
0.5006393861892583,0.39999999999999997
0.2953964194373388,0.24444444444444446
0.48529411764705827,0.08888888888888886
0.5223785166240418,0.3333333333333333
0.4783461210571175,0.15555555555555559
0.505754475703325,0.3777777777777778
0.5195652173913027,0.3777777777777778
0.466325660699062,0.15555555555555559
0.4504262574595076,0.08888888888888886
0.5121483375959084,0.0
0.45140664961636956,0.39999999999999997
0.4534953111679464,0.06666666666666662
0.4893435635123621,0.17777777777777773
0.4981670929241259,0.2666666666666667
0.5311167945439046,0.28888888888888886
0.4407502131287286,0.2666666666666667
0.4546035805626582,0.17777777777777773
0.5175618073316267,0.2222222222222222
0.5184995737425397,0.24444444444444446
0.44262574595055465,0.2666666666666667
0.5331202046035806,0.3111111111111111
0.5207587382779184,0.24444444444444446
0.5243819266837176,0.1111111111111111
0.5161551577152602,0.7555555555555556
0.5112531969309473,0.17777777777777773
0.5131713554987223,0.19999999999999998
0.5044330775788564,0.24444444444444446
0.44006820119352136,0.17777777777777773
0.5248081841432222,0.1111111111111111
0.45242966751918046,0.19999999999999998
0.4479539641943721,0.17777777777777773
0.49121909633418515,0.15555555555555559
0.4959505541346962,0.28888888888888886
0.4856777493606139,0.3111111111111111
0.5093776641091212,0.1111111111111111
0.45861040068201303,0.06666666666666662
0.524040920716111,0.2222222222222222
0.49825234441602684,0.19999999999999998
0.508695652173914,0.3777777777777778
0.5018755328218231,0.13333333333333336
0.4944586530264288,0.24444444444444446
0.519138959931798,0.24444444444444446
0.45396419437339985,0.3333333333333333
0.4492327365728888,0.15555555555555559
0.5262148337595918,0.1111111111111111
0.5214833759590777,0.2666666666666667
0.512531969309464,0.17777777777777773
0.5250213128729759,0.28888888888888886
0.5189258312020443,0.4222222222222222
0.51244671781756,0.24444444444444446
0.45439045183290744,0.04444444444444448
0.508610400682013,0.02222222222222224
0.5251065643648769,0.06666666666666662
0.49339300937766284,0.13333333333333336
0.510613810741689,0.1111111111111111
0.5239556692242101,0.02222222222222224
0.5069906223358898,0.17777777777777773
0.4443307757885759,0.3777777777777778
0.4718243819266843,0.3777777777777778
0.49548167092923967,0.13333333333333336
0.5206734867860174,0.15555555555555559
0.4600170502983796,0.08888888888888886
0.45242966751918046,0.3111111111111111
0.49339300937766284,0.1111111111111111
0.4794117647058834,0.2666666666666667
0.4573316283034964,0.06666666666666662
0.49113384484228423,0.15555555555555559
0.4863171355498722,0.3333333333333333
0.501918158567775,0.35555555555555557
0.5104433077578842,0.15555555555555559
0.5135976129582268,0.3777777777777778
0.4926257459505547,0.17777777777777773
0.48815004262574635,0.2222222222222222
0.5074595055413462,0.24444444444444446
0.5134271099744251,0.08888888888888886
0.49974424552429725,0.13333333333333336
0.49825234441602684,0.17777777777777773
0.4520460358056279,0.1111111111111111
0.4709718670076722,0.0
0.5138107416879807,0.17777777777777773
0.4824808184143222,0.13333333333333336
0.4929667519181583,0.15555555555555559
0.5027706734867872,0.06666666666666662
0.4988064791133842,0.19999999999999998
0.43955669224211286,0.17777777777777773
0.5253623188405796,0.08888888888888886
0.4746376811594204,0.1111111111111111
0.48486786018755373,0.08888888888888886
0.528857630008526,0.1111111111111111
0.5194799658994017,0.17777777777777773
0.49275362318840454,0.13333333333333336
0.45626598465473045,0.02222222222222224
0.44156010230178877,0.24444444444444446
0.44032395566922405,0.46666666666666656
0.5016624040920723,0.1111111111111111
0.5130008525149174,0.17777777777777773
0.48218243819266754,0.13333333333333336
0.5068201193520879,0.02222222222222224
0.4937766410912185,0.08888888888888886
0.48878942881500465,0.17777777777777773
0.5110826939471425,0.08888888888888886
0.5338874680306888,0.06666666666666662
0.43955669224211286,0.1111111111111111
0.4456521739130445,0.1111111111111111
0.4988064791133842,0.17777777777777773
0.4573316283034964,0.17777777777777773
0.5255328218243814,0.2222222222222222
0.5312872975277064,0.04444444444444448
0.476939471440751,0.24444444444444446
0.4611679454390464,0.2222222222222222
0.5161551577152602,0.08888888888888886
0.450980392156862,0.13333333333333336
0.511466325660698,0.15555555555555559
0.48994032395566844,0.2222222222222222
0.4684569479965908,0.08888888888888886
0.5264279624893425,0.02222222222222224
0.4741687979539639,0.1111111111111111
0.5289855072463758,0.13333333333333336
0.4901960784313712,0.04444444444444448
0.4550298380221658,0.13333333333333336
0.4862318840579713,0.3333333333333333
0.4925404944586538,0.2666666666666667
0.49548167092923967,0.0
0.47352941176470553,0.08888888888888886
0.4609548167092926,0.17777777777777773
0.4872122762148333,0.04444444444444448
0.49232736572889996,0.04444444444444448
0.516368286445014,0.08888888888888886
0.4930520034100592,0.15555555555555559
0.5071184995737426,0.5333333333333334
