W,MaxPd
0.5845599422182919,0.2511021671541367
0.7178662418926043,0.2511172870579927
0.46441348977741187,0.9996857091927656
0.6871619822527195,0.2511272965656597
0.6976091511998381,0.25126353012367586
0.6796998124803038,0.2511400231350921
0.902091572263757,0.9998103483607735
0.5896675509489739,0.2511690373800448
0.5773881874469805,0.999643844223133
0.6027433552859622,0.9994694319338836
0.616623314466135,0.25098408992731347
0.29607222462314753,0.2504486608842593
0.7734958265988154,0.9994400080200986
0.34794974992065114,0.9991851203994461
0.4920574111635948,0.2506517189223609
0.35955656296525634,0.25074680236012076
0.584035039896722,0.9995023434094729
0.4539648622372056,0.2504442801117411
0.4002500797553629,0.2506045104639664
0.5828551103023488,0.2510146669273715
0.4593359475515739,0.2507884733974881
0.8671961725309252,0.25098502452897126
0.47286211257133803,0.25089929950795625
0.48373616524716445,0.25083255900486995
0.38797354778710186,0.9991517311184697
0.7825680564398039,0.9999534037846375
0.7846055522314431,0.2510222355862915
0.4155507907652614,0.25101628900333384
0.4595088666212014,0.2504787583006664
0.6832577072713577,0.2514155497925361
0.7359753541552689,0.2508353688844077
0.6674260942583237,0.25096058031313123
0.6626354594058526,0.25079137860622647
0.4129043059491736,0.25079634652827476
0.6893641437140795,0.2511899550970341
0.42333463096519397,0.25078342348155797
0.5327096876266254,0.25118884010280657
0.4799633991852465,0.2508246998585241
0.44403772603757735,0.2507008088459015
0.8025000847941306,0.2511133640373116
0.8586442128261661,0.25138989590525007
0.457059865805531,0.25071970492513534
0.5005673968407681,0.9994735214475715
0.5248465393645009,0.25100766588293244
0.500913515258464,0.25067366823163356
0.9040043223828281,0.2517593779637815
0.7827946371992754,0.2513086269885164
0.48846259581033646,0.25083331295508704
0.49706988522601653,0.25094756247646494
0.46057356236904334,0.25111371932350657
0.40428324792617754,0.2508811959753915
0.6934653429096789,0.2509613319857626
0.6032961800721768,0.25112415146816564
0.7104718094193606,0.25110284942512445
0.6693451189428776,0.25126065916003554
0.23335778056046205,0.2504146315090438
0.5057924997096195,0.2507390837441214
0.5038011952140462,0.9995821507652402
0.6270309594340733,0.25090394803035343
0.7773908997874541,0.25099802695517376
0.5306640984844374,0.9993943526788969
0.22544575545172887,0.9991294898529942
0.5808646519477951,0.9996022556811999
0.7648991077843098,0.2514411751375629
0.3342362493531386,0.9992811424291437
0.6708423144471489,0.2512757200509443
0.0,0.2501338028509708
0.8422858785105745,0.251379124043717
0.7020783039034317,0.25114477516488243
0.5919565623361644,0.9991983235629648
0.2515378547915707,0.2503855992636886
0.2863102133819912,0.9989048498681711
0.6144371047854182,0.9993985483787784
0.30858499112486043,0.25056133347487297
0.603148408011135,0.25109701902218595
0.8092928239849314,0.25151627858598546
0.4355142850099756,0.9993544661705032
0.4765513839725674,0.2505563942885089
0.09420314870101339,0.9990792056005893
0.384747062973707,0.25085192166032494
0.6077637473413577,0.2506281556060064
0.580112347189921,0.25128179070354756
0.510647760293278,0.9994714841603427
0.6574327324598277,0.2511276205949263
0.6448378019653361,0.2510599875780982
0.5268565243154216,0.25092394970240467
0.05041623205161363,0.2502431287920979
0.5599025421136549,0.2510250483946793
0.48659195891700385,0.25095898253164267
0.4994921521375937,0.2510801940894236
0.35204560439637794,0.25037384944286734
0.8816726545384659,0.25117687581029513
0.6668821902724738,0.9996716136922109
0.698147319350739,0.25120115337594257
0.5946273940795523,0.2510053742385566
0.43067549983777287,0.2504729193354338
0.27745951247790984,0.9988618470176408
0.7413604857715087,0.9998019131067943
0.5686614903142533,0.999189246835585
0.22485799868957843,0.25041330148631447
0.505314435834111,0.2506964595423033
0.38200513102021116,0.99926186926335
0.6080614169929396,0.9996241263776422
0.5414315687922309,0.25140146044934053
0.407751381439861,0.9995314957028153
0.44183098067956844,0.25052581115896266
0.5373126958180166,0.2509222336781748
0.6227778345987545,0.9992585694425667
0.6211408945816497,0.25105440342774027
0.6880947900543395,0.2510925292844241
0.5049520833210461,0.9994365072286273
0.5398986385669365,0.2508898586412556
0.4221035702099943,0.2511057604796694
0.6648482022379673,0.250930219962659
0.30004272954122574,0.9991629248082683
0.5291977813759227,0.25080205053000554
0.3554647498552591,0.250782388612627
0.5858925050231741,0.2513606066151139
0.6978609343328707,0.2512335532841086
0.6426386259177808,0.25047973412916175
0.5577490380517591,0.25084326893057307
0.560537407681341,0.2506655622658912
0.8579414756384977,0.2511174717414431
0.5838443820659261,0.9990458769872234
0.6029470769870425,0.250782728894269
0.47814563872923027,0.2503899777123775
0.6845643305327815,0.2511406933712711
0.2987928142841128,0.25026286869477044
0.35445007849200844,0.25081017403792855
0.4298073969186897,0.25070908073246184
0.6656558294061613,0.2512319120230369
0.43197114098280487,0.999025319952641
0.47949043294175875,0.2509601989839294
0.6243871923332711,0.25085990896271443
0.6023882941076923,0.25113345587278646
0.5694013641165206,0.2511050423156939
0.5369214036402136,0.2508873227871422
