Etiq1,Etiq2
0.1333333333333333,0.1818585858585858
0.0,0.1226262626262626
0.0,0.1734646464646464
0.0222222222222222,0.135060606060606
0.0444444444444444,0.1734848484848484
0.0,0.1354444444444444
0.0222222222222222,0.1775454545454545
0.1999999999999999,0.1576565656565656
0.0444444444444444,0.1503333333333333
0.0,0.1350909090909091
0.0888888888888888,0.1093333333333333
0.0222222222222222,0.1729191919191919
0.3111111111111111,0.1424949494949495
0.1555555555555555,0.1504949494949495
0.1111111111111111,0.1571717171717171
0.1999999999999999,0.1108181818181818
0.0,0.119020202020202
0.0444444444444444,0.1468282828282828
0.0222222222222222,0.1812525252525252
0.0444444444444444,0.1302424242424242
0.0888888888888888,0.1336161616161616
0.0888888888888888,0.1459292929292929
0.0222222222222222,0.1765454545454545
0.0666666666666666,0.1336767676767676
0.0222222222222222,0.152979797979798
0.0,0.1375656565656565
0.0444444444444444,0.1649191919191919
0.2666666666666667,0.1238787878787878
0.3777777777777778,0.1417676767676767
0.0666666666666666,0.1645151515151515
0.1777777777777777,0.1426363636363636
0.0222222222222222,0.1867575757575757
0.0444444444444444,0.1276060606060606
0.1111111111111111,0.179040404040404
0.1555555555555555,0.1346666666666666
0.0,0.1698787878787878
0.1777777777777777,0.1392424242424242
0.0444444444444444,0.1305959595959596
0.0666666666666666,0.111040404040404
0.3333333333333333,0.118
0.0222222222222222,0.1577171717171717
0.0666666666666666,0.1705454545454545
0.1999999999999999,0.1517777777777778
0.0222222222222222,0.1623131313131313
0.0444444444444444,0.1596565656565656
0.0444444444444444,0.1644040404040403
0.0,0.1162727272727272
0.5555555555555556,0.1426262626262626
0.2444444444444444,0.1402929292929292
0.0666666666666666,0.175060606060606
0.1777777777777777,0.1709797979797979
0.4222222222222222,0.1786767676767676
0.1111111111111111,0.1757979797979798
0.0666666666666666,0.1777575757575757
0.1777777777777777,0.1495959595959596
0.0222222222222222,0.1131515151515151
0.3333333333333333,0.1425959595959595
0.1111111111111111,0.1293838383838383
0.0,0.1204040404040404
0.0,0.1096464646464646
0.0666666666666666,0.1218686868686868
0.0222222222222222,0.1528989898989899
0.0222222222222222,0.1307272727272727
0.0666666666666666,0.1755656565656565
0.0222222222222222,0.1694141414141414
0.1333333333333333,0.1731313131313131
0.1111111111111111,0.158989898989899
0.1555555555555555,0.1117171717171717
0.0,0.1208080808080808
0.0222222222222222,0.1207878787878787
0.0888888888888888,0.1844040404040404
0.0222222222222222,0.1749090909090909
0.0666666666666666,0.1801111111111111
0.0444444444444444,0.1568989898989899
0.0,0.1152929292929292
0.0888888888888888,0.1188585858585858
0.2222222222222222,0.1435959595959595
0.0888888888888888,0.172040404040404
0.1555555555555555,0.1733636363636363
0.1555555555555555,0.1858585858585858
0.0222222222222222,0.1298989898989899
0.0222222222222222,0.1519191919191919
0.0666666666666666,0.1815959595959596
0.0,0.1695050505050505
0.0222222222222222,0.1328888888888888
0.1999999999999999,0.1453030303030303
0.3333333333333333,0.1411616161616161
0.0666666666666666,0.1243737373737373
0.1999999999999999,0.1672525252525252
0.0222222222222222,0.1461313131313131
0.0444444444444444,0.1618787878787878
0.0,0.1841919191919191
0.2666666666666667,0.1093030303030303
0.0666666666666666,0.1791818181818181
0.0666666666666666,0.1622525252525252
0.2888888888888888,0.1559595959595959
0.0222222222222222,0.1384848484848485
0.1111111111111111,0.3838383838383838
0.0,0.1405858585858586
0.0,0.138989898989899
0.0222222222222222,0.1752121212121212
0.3555555555555555,0.1626969696969697
0.0222222222222222,0.1115050505050505
0.1111111111111111,0.1281212121212121
0.0,0.1179595959595959
0.0222222222222222,0.1847070707070707
0.1111111111111111,0.1369797979797979
0.0,0.1742020202020202
0.0666666666666666,0.1144848484848484
0.1555555555555555,0.1767474747474747
0.0,0.1556161616161616
0.0,0.1742424242424242
0.3777777777777778,0.0606060606060606
0.0666666666666666,0.2727272727272727
0.0,0.1217171717171717
0.3333333333333333,0.1331919191919192
0.1111111111111111,0.1536969696969697
0.1111111111111111,0.1326767676767676
0.0888888888888888,0.1742929292929292
0.0444444444444444,0.1211010101010101
0.0444444444444444,0.1496969696969697
0.0,0.1483838383838384
0.0222222222222222,0.1176565656565656
0.2222222222222222,0.1219696969696969
0.0666666666666666,0.1735555555555555
0.2666666666666667,0.1418585858585858
0.3111111111111111,0.9595959595959596
0.0222222222222222,0.1862121212121212
0.0444444444444444,0.1224444444444444
0.1111111111111111,0.1136262626262626
0.1555555555555555,0.1425353535353535
0.0,0.1271313131313131
0.1333333333333333,0.1599494949494949
0.0888888888888888,0.1244747474747474
0.0222222222222222,0.4444444444444445
0.1111111111111111,0.1439191919191919
