Etiq1,Etiq2
0.7648763853367435,0.1333333333333333
0.542284739982948,0.0
0.6109974424552416,0.0
0.571142369991474,0.0222222222222222
0.4624467178175631,0.0444444444444444
0.5392156862745092,0.0
0.606777493606139,0.0222222222222222
0.5715686274509786,0.1999999999999999
0.5583972719522593,0.0444444444444444
0.5604859335038361,0.0
0.4899829497016204,0.0888888888888888
0.5144927536231879,0.0222222222222222
0.5395993179880648,0.3111111111111111
0.618243819266837,0.1555555555555555
0.3955242966751917,0.1111111111111111
0.5181159420289841,0.1999999999999999
0.5272378516624027,0.0
0.5010230179028139,0.0444444444444444
0.5453964194373387,0.0222222222222222
0.5491901108269398,0.0444444444444444
0.5534953111679464,0.0888888888888888
0.516368286445014,0.0888888888888888
0.5822676896845684,0.0222222222222222
0.5500852514919009,0.0666666666666666
0.4722506393861888,0.0222222222222222
0.6299658994032378,0.0
0.6276214833759582,0.0444444444444444
0.5468883205456092,0.2666666666666667
0.4919863597612963,0.3777777777777778
0.6093350383631723,0.0666666666666666
0.5567774936061389,0.1777777777777777
0.6140238704177314,0.0222222222222222
0.5138533674339296,0.0444444444444444
0.5338448422847398,0.1111111111111111
0.6274083546462045,0.1555555555555555
0.5070332480818417,0.0
0.4886615515771518,0.1777777777777777
0.5442881500426239,0.0444444444444444
0.4708013640238703,0.0666666666666666
0.5074595055413462,0.3333333333333333
0.6151747655583982,0.0222222222222222
0.5069906223358898,0.0666666666666666
0.5618073316283017,0.1999999999999999
0.5319266837169648,0.0222222222222222
0.5441176470588222,0.0444444444444444
0.5841432225063945,0.0444444444444444
0.4921994884910471,0.0
0.538448422847398,0.5555555555555556
0.613384484228473,0.2444444444444444
0.3716965046888314,0.0666666666666666
0.6101449275362325,0.1777777777777777
0.5208866155157713,0.4222222222222222
0.6180306905370833,0.1111111111111111
0.6292412617220786,0.0666666666666666
0.5854646206308601,0.1777777777777777
0.5189258312020443,0.0222222222222222
0.5417306052855936,0.3333333333333333
0.5051150895140667,0.1111111111111111
0.4988064791133842,0.0
0.4517050298380242,0.0
0.5726768968456935,0.0666666666666666
0.5089514066496167,0.0222222222222222
0.548976982097186,0.0222222222222222
0.4499147485080991,0.0666666666666666
0.537510656436488,0.0222222222222222
0.4997442455242972,0.1333333333333333
0.5604859335038361,0.1111111111111111
0.5231031543052009,0.1555555555555555
0.4187553282182424,0.0
0.4562659846547304,0.0222222222222222
0.5153452685422001,0.0888888888888888
0.4839727195225927,0.0222222222222222
0.5310741687979527,0.0666666666666666
0.572122762148336,0.0444444444444444
0.5176470588235277,0.0
0.5195652173913027,0.0888888888888888
0.5728473998294952,0.2222222222222222
0.6167519181585666,0.0888888888888888
0.5123614663256592,0.1555555555555555
0.6138107416879777,0.1555555555555555
0.4966751918158554,0.0222222222222222
0.5132139812446712,0.0222222222222222
0.4795396419437333,0.0666666666666666
0.5648763853367436,0.0
0.5697783461210564,0.0222222222222222
0.5164961636828639,0.1999999999999999
0.5381074168797944,0.3333333333333333
0.512531969309464,0.0666666666666666
0.5618073316283017,0.1999999999999999
0.5141517476555842,0.0222222222222222
0.4991474850809879,0.0444444444444444
0.5496589940323964,0.0
0.5094629156010222,0.2666666666666667
0.5993179880647896,0.0666666666666666
0.4991474850809879,0.0666666666666666
0.5539215686274509,0.2888888888888888
0.5549872122762138,0.0222222222222222
0.5157289002557557,0.1111111111111111
0.5815856777493612,0.0
0.6343563512361453,0.0
0.4799232736572889,0.0222222222222222
0.4763000852514926,0.3555555555555555
0.5036231884057962,0.0222222222222222
0.5236572890025584,0.1111111111111111
0.5210571184995731,0.0
0.5311167945439046,0.0222222222222222
0.6939471440750203,0.1111111111111111
0.5843989769820972,0.0
0.4391304347826083,0.0666666666666666
0.5448422847399813,0.1555555555555555
0.5347399829497008,0.0
0.5732736572890028,0.0
0.5135976129582268,0.3777777777777778
0.4910059676044313,0.0666666666666666
0.5417306052855936,0.0
0.5376811594202898,0.3333333333333333
0.5318414322250609,0.1111111111111111
0.5853367433930102,0.1111111111111111
0.5924552429667529,0.0888888888888888
0.5208866155157713,0.0444444444444444
0.5240835464620629,0.0444444444444444
0.5234441602728046,0.0
0.5234441602728046,0.0222222222222222
0.5745524296675195,0.2222222222222222
0.5775788576300094,0.0666666666666666
0.5083120204603584,0.2666666666666667
0.4524296675191804,0.3111111111111111
0.6131287297527703,0.0222222222222222
0.5123614663256592,0.0444444444444444
0.4358482523444157,0.1111111111111111
0.567348678601876,0.1555555555555555
